step,amount,old_balance,new_balance,merchant_old_balance,merchant_new_balance,is_fraud,is_flagged_fraud,customer_txn_count,customer_avg_amount,customer_std_amount,merchant_avg_amount,merchant_risk_tier,new_device,new_location,location_mismatch,new_merchant,txns_prev_1h,velocity_anomaly,customer_txn_count_prior,time_of_day_anomaly,txns_prev_24h,customer_avg_amount_prior,customer_std_amount_prior,amount_z_score,hour,day_of_week
228,10694.18,153657.6,142963.43,0.0,0.0,0,0,1,10694.18,0.0,10694.18,2,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,19550.45,136054.65,116504.2,615773.11,635323.56,0,0,1,19550.45,0.0,164525.56647058824,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,29284.92,21470.0,0.0,0.0,0.0,0,0,1,29284.92,0.0,29284.92,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,159896.79,1454.0,0.0,621865.6,781762.38,0,0,1,159896.79,0.0,177775.7969230769,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,181118.57,6660902.28,6842020.85,839517.74,658399.17,0,0,1,181118.57,0.0,148761.294,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,7931.78,20102.0,12170.22,0.0,0.0,0,0,1,7931.78,0.0,7931.78,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,117894.52,2103859.2,2221753.71,739260.03,621365.52,0,0,1,117894.52,0.0,236561.07,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,6798.07,188778.72,181980.65,0.0,0.0,0,0,1,6798.07,0.0,6798.07,2,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,2
228,886.16,0.0,0.0,0.0,0.0,0,0,1,886.16,0.0,886.16,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,27227.85,132379.0,105151.15,0.0,0.0,0,0,1,27227.85,0.0,27227.85,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,56344.56,4425562.84,4481907.39,1652652.75,1596308.19,0,0,1,56344.56,0.0,289385.9476923077,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,160343.54,104725.0,0.0,0.0,160343.54,0,0,1,160343.54,0.0,179664.1575,1,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,1007.39,51941.0,50933.61,0.0,0.0,0,0,1,1007.39,0.0,1007.39,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,77594.69,21329.0,98923.69,186727.47,109132.78,0,0,1,77594.69,0.0,146754.7225,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,317254.15,0.0,0.0,394217.59,711471.74,0,0,1,317254.15,0.0,172645.31100000002,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,46703.63,12128.0,0.0,0.0,0.0,0,0,1,46703.63,0.0,46703.63,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,216524.2,0.0,0.0,1594171.38,1810695.58,0,0,1,216524.2,0.0,298338.3107692308,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,753.25,10989643.17,10990396.42,224655.85,223902.6,0,0,1,753.25,0.0,192222.83903225805,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,220102.1,0.0,0.0,1234273.61,1454375.71,0,0,1,220102.1,0.0,266155.221,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,196621.42,10436.0,0.0,22286.6,218908.02,0,0,1,196621.42,0.0,147972.20857142858,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,269170.2,61568.0,330738.2,0.0,0.0,0,0,1,269170.2,0.0,180887.675,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,25824.8,2004.0,0.0,0.0,0.0,0,0,1,25824.8,0.0,25824.8,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,126050.52,755.0,0.0,1710174.06,1836224.58,0,0,1,126050.52,0.0,290805.4853846154,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,426902.12,82205.88,0.0,527018.86,953920.98,0,0,1,426902.12,0.0,134188.98909090908,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,491.34,14610.0,14118.66,0.0,0.0,0,0,1,491.34,0.0,491.34,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,258345.43,39504.0,0.0,456.1,258801.53,0,0,1,258345.43,0.0,155652.27,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,249630.52,5063.0,0.0,94732.74,344363.26,0,0,1,249630.52,0.0,126222.70333333334,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,319482.86,0.0,0.0,1033052.96,1352535.83,0,0,1,319482.86,0.0,263328.098,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,16871.76,687.0,0.0,219700.96,236572.72,0,0,1,16871.76,0.0,181500.23,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,68783.41,949092.45,880309.04,0.0,0.0,0,0,1,68783.41,0.0,68783.41,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,326461.92,0.0,0.0,328498.61,654960.53,0,0,1,326461.92,0.0,110136.41083333331,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,156982.62,13258.0,0.0,41397.23,198379.84,0,0,1,156982.62,0.0,136965.73166666666,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,51878.29,36544.0,88422.29,1113336.46,1061458.17,0,0,1,51878.29,0.0,233942.7385714286,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,19649.99,213034.12,193384.14,0.0,0.0,0,0,1,19649.99,0.0,19649.99,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,236135.81,99921.0,0.0,0.0,236135.81,0,0,1,236135.81,0.0,246197.385,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,44548.18,2052.0,0.0,42094.49,86642.67,0,0,1,44548.18,0.0,38721.9875,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,30592.37,0.0,0.0,0.0,0.0,0,0,1,30592.37,0.0,30592.37,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,417555.86,0.0,0.0,2263483.45,2681039.31,0,0,1,417555.86,0.0,189770.9772,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,6211.02,0.0,0.0,0.0,0.0,0,0,1,6211.02,0.0,6211.02,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,30758.47,181.0,0.0,0.0,0.0,0,0,1,30758.47,0.0,30758.47,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,508878.38,142829.0,0.0,0.0,508878.38,0,0,1,508878.38,0.0,178996.3477777778,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,119848.28,11253.0,0.0,809034.1,928882.38,0,0,1,119848.28,0.0,196652.84272727277,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,22608.74,5705.0,0.0,0.0,0.0,0,0,1,22608.74,0.0,22608.74,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,5520.34,7097.0,1576.66,0.0,0.0,0,0,1,5520.34,0.0,5520.34,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,96441.89,168121.0,71679.11,89575.34,186017.23,0,0,1,96441.89,0.0,148213.506,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,499850.72,184471.56,684322.28,1294958.46,795107.74,0,0,1,499850.72,0.0,201242.98,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,623089.09,238.0,0.0,24510615.33,25133704.41,0,0,1,623089.09,0.0,6270496.180000001,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,2
228,4526748.52,4526748.52,0.0,416831.26,4943579.77,1,0,1,4526748.52,0.0,527323.417826087,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,2
228,213162.14,50452.0,0.0,361191.42,574353.56,0,0,1,213162.14,0.0,229596.025625,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,2
228,3843.52,12184613.47,12188456.99,1148838.14,1144994.62,0,0,1,3843.52,0.0,257172.4152631579,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,126821.27,10989.0,0.0,107138.27,233959.54,0,0,1,126821.27,0.0,131458.51090909092,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,64796.89,0.0,0.0,363791.5,428588.39,0,0,1,64796.89,0.0,236245.50166666668,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,21557.69,0.0,0.0,0.0,0.0,0,0,1,21557.69,0.0,21557.69,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,437450.13,0.0,0.0,890886.18,1328336.32,0,0,1,437450.13,0.0,277223.14214285713,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,272422.33,16801.0,289223.33,0.0,0.0,0,0,1,272422.33,0.0,333849.58,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,570108.24,10453347.73,11023455.97,5135368.86,4565260.62,0,0,1,570108.24,0.0,447170.603,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,1084290.1,0.0,0.0,5193908.15,6278198.26,0,0,1,1084290.1,0.0,296306.5606521739,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,124384.15,21130.0,0.0,28823.44,153207.59,0,0,1,124384.15,0.0,77259.3788888889,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,756552.85,0.0,0.0,3298292.93,4054845.77,0,0,1,756552.85,0.0,271933.60896551725,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,9336.94,0.0,0.0,0.0,0.0,0,0,1,9336.94,0.0,9336.94,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,13424.84,0.0,0.0,0.0,0.0,0,0,1,13424.84,0.0,13424.84,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,83354.89,49590.0,0.0,0.0,83354.89,0,0,1,83354.89,0.0,108903.118,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,497192.91,157934.0,0.0,11753.07,508945.98,0,0,1,497192.91,0.0,226593.102,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,177901.2,6271438.88,6449340.08,1144140.19,966238.99,0,0,1,177901.2,0.0,172420.5,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,255165.28,167325.0,422490.28,0.0,0.0,0,0,1,255165.28,0.0,218900.8625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,2853.63,178910.96,176057.33,0.0,0.0,0,0,1,2853.63,0.0,2853.63,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,428995.24,0.0,428995.24,1956236.33,1527241.1,0,0,1,428995.24,0.0,189092.4171428572,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,19751.86,6634775.88,6654527.74,4831675.6,4811923.74,0,0,1,19751.86,0.0,789000.7515384615,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,43406.88,0.0,0.0,0.0,0.0,0,0,1,43406.88,0.0,43406.88,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,163144.59,16868.0,0.0,576740.29,739884.88,0,0,1,163144.59,0.0,123398.10470588236,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,6450.95,131165.85,124714.91,0.0,0.0,0,0,1,6450.95,0.0,6450.95,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,189204.83,19937.0,209141.83,1063176.12,873971.28,0,0,1,189204.83,0.0,239044.396,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,66766.61,113006.0,46239.39,0.0,66766.61,0,0,1,66766.61,0.0,177725.38499999998,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,303242.23,0.0,0.0,1457127.05,1760369.28,0,0,1,303242.23,0.0,197431.99941176476,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,324348.11,0.0,0.0,1515683.11,2124374.81,0,0,1,324348.11,0.0,209621.0822222222,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,197120.17,0.0,0.0,563440.82,760560.99,0,0,1,197120.17,0.0,308905.291,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,35535.44,10777.0,0.0,0.0,0.0,0,0,1,35535.44,0.0,35535.44,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,1846261.0,0.0,0.0,3773674.37,5619935.37,0,0,1,1846261.0,0.0,294872.8327586208,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,413420.69,103434.0,0.0,0.0,413420.69,0,0,1,413420.69,0.0,190051.2033333333,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,208433.42,31130.0,239563.42,0.0,0.0,0,0,1,208433.42,0.0,180748.3025,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,43407.8,7087487.45,7130895.25,1193696.76,1150288.96,0,0,1,43407.8,0.0,364004.8155555555,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,66023.29,52.0,0.0,0.0,0.0,0,0,1,66023.29,0.0,66023.29,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,2070.78,0.0,0.0,0.0,0.0,0,0,1,2070.78,0.0,2070.78,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,532530.22,64913.0,0.0,88188.33,620718.55,0,0,1,532530.22,0.0,243909.507,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,337154.92,0.0,0.0,387170.24,724325.16,0,0,1,337154.92,0.0,231768.25333333333,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,291.84,82104.32,81812.48,0.0,0.0,0,0,1,291.84,0.0,291.84,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,33472.53,0.0,0.0,0.0,0.0,0,0,1,33472.53,0.0,33472.53,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,1487621.6,0.0,0.0,2480371.52,3967993.11,0,0,1,1487621.6,0.0,313315.55842105264,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,14707.68,0.0,0.0,0.0,0.0,0,0,1,14707.68,0.0,14707.68,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,37126.49,200.0,0.0,0.0,0.0,0,0,1,37126.49,0.0,37126.49,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,426972.26,50857.0,0.0,1359433.13,1786405.4,0,0,1,426972.26,0.0,206357.35263157892,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,299830.77,0.0,0.0,11098808.19,11398638.96,0,0,1,299830.77,0.0,1976905.0942857144,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,37424.65,75772.65,38348.0,0.0,0.0,0,0,1,37424.65,0.0,37424.65,2,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,52938.98,5598.0,0.0,0.0,0.0,0,0,1,52938.98,0.0,52938.98,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,291959.35,0.0,0.0,552142.48,844101.83,0,0,1,291959.35,0.0,259244.885,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,521152.92,0.0,0.0,1805098.6,2326251.51,0,0,1,521152.92,0.0,396208.11,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,11404.83,215251.0,203846.17,0.0,0.0,0,0,1,11404.83,0.0,11404.83,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,38426.78,3040.0,0.0,0.0,0.0,0,0,1,38426.78,0.0,38426.78,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,140813.53,9647250.77,9788064.31,652918.88,512105.34,0,0,1,140813.53,0.0,142372.13272727272,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,140699.31,0.0,0.0,185270.49,325969.79,0,0,1,140699.31,0.0,230359.07,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,2
228,302690.01,328.0,0.0,0.0,302690.01,0,0,1,302690.01,0.0,148537.381,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,33437.89,0.0,0.0,0.0,0.0,0,0,1,33437.89,0.0,33437.89,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,203350.62,877.0,204227.62,1822725.07,1619374.45,0,0,1,203350.62,0.0,192145.58586206895,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,3224901.18,243199.0,0.0,1052340.12,4277241.3,0,0,1,3224901.18,0.0,716337.3283333335,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,10000000.0,10000000.0,0.0,0.0,10000000.0,1,0,1,10000000.0,0.0,1595994.565,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,497526.17,497526.17,0.0,0.0,0.0,1,0,1,497526.17,0.0,199992.3,3,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,12,2
228,421624.03,48964.0,470588.03,118754.18,0.0,0,0,1,421624.03,0.0,421624.03,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,230538.35,5651.0,236189.35,541776.61,311238.26,0,0,1,230538.35,0.0,232377.17666666667,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,181467.24,0.0,0.0,299053.0,214316.27,0,0,1,181467.24,0.0,175628.91499999998,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,137402.34,6699712.89,6837115.24,825659.04,688256.7,0,0,1,137402.34,0.0,271206.242,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,1458.61,22198.0,20739.39,2446997.58,2448456.19,0,0,1,1458.61,0.0,226449.1003846154,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,57305.41,99794.0,42488.59,0.0,0.0,0,0,1,57305.41,0.0,57305.41,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,321491.38,172.0,0.0,262761.71,584253.09,0,0,1,321491.38,0.0,159608.34666666668,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,8268.33,4201.0,0.0,0.0,0.0,0,0,1,8268.33,0.0,8268.33,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,27942.45,0.0,0.0,0.0,0.0,0,0,1,27942.45,0.0,27942.45,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,39351.8,6569052.19,6608404.0,601845.3,562493.5,0,0,1,39351.8,0.0,188709.636,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,175691.12,9593.0,185284.12,564317.38,388626.27,0,0,1,175691.12,0.0,139408.738,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,47482.14,0.0,0.0,0.0,0.0,0,0,1,47482.14,0.0,47482.14,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,157907.38,139729.0,297636.38,0.0,0.0,0,0,1,157907.38,0.0,151921.55800000002,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,14945.22,180594.96,165649.74,0.0,0.0,0,0,1,14945.22,0.0,14945.22,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,310620.04,429788.62,119168.58,426953.54,737573.58,0,0,1,310620.04,0.0,211239.20875,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,308951.31,2050251.69,2359203.0,1469231.63,1160280.32,0,0,1,308951.31,0.0,177792.4204347826,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,973782.42,0.0,0.0,1039161.01,2012943.42,0,0,1,973782.42,0.0,548110.5220000001,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,35281.46,13805.0,0.0,0.0,0.0,0,0,1,35281.46,0.0,35281.46,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,535074.63,98854.0,0.0,0.0,535074.63,0,0,1,535074.63,0.0,151864.54625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,15513.92,117077.91,101563.99,0.0,0.0,0,0,1,15513.92,0.0,15513.92,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,5659.26,1309.0,0.0,0.0,0.0,0,0,1,5659.26,0.0,5659.26,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,6364.92,182.0,0.0,0.0,0.0,0,0,1,6364.92,0.0,6364.92,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,201788.43,0.0,0.0,4542247.22,4744035.65,0,0,1,201788.43,0.0,344902.60333333333,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,27591.67,232953.31,205361.64,0.0,0.0,0,0,1,27591.67,0.0,27591.67,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,5109.24,21626.5,16517.26,0.0,0.0,0,0,1,5109.24,0.0,5109.24,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,551272.46,30152.0,0.0,0.0,551272.46,0,0,1,551272.46,0.0,210597.23666666663,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,440680.07,15841.0,0.0,3743431.87,4184111.94,0,0,1,440680.07,0.0,210228.1303030303,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,7357.55,0.0,0.0,0.0,0.0,0,0,1,7357.55,0.0,7357.55,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,64485.67,311.0,0.0,0.0,0.0,0,0,1,64485.67,0.0,64485.67,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,79948.36,0.0,0.0,152497.12,232445.48,0,0,1,79948.36,0.0,83473.305,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,288527.45,61446.0,349973.45,0.0,0.0,0,0,1,288527.45,0.0,288527.45,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,77603.38,20477.0,0.0,0.0,0.0,0,0,1,77603.38,0.0,77603.38,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,27653.91,538412.88,510758.96,261445.09,289099.0,0,0,1,27653.91,0.0,150397.83055555556,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,16235.27,0.0,0.0,32582.56,48817.83,0,0,1,16235.27,0.0,72257.32285714286,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,163453.04,5312523.96,5475977.01,232202.17,68749.13,0,0,1,163453.04,0.0,70385.68666666666,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,18505.17,15179.0,0.0,0.0,0.0,0,0,1,18505.17,0.0,18505.17,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,14380.5,147478.0,133097.5,0.0,0.0,0,0,1,14380.5,0.0,14380.5,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,24345.03,7071436.01,7095781.04,2482647.49,2458302.46,0,0,1,24345.03,0.0,332887.5804545455,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,3062.74,99541.0,96478.26,0.0,0.0,0,0,1,3062.74,0.0,3062.74,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,65870.54,2294941.45,2360811.99,201104.92,135234.38,0,0,1,65870.54,0.0,132678.81454545454,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,38936.48,11183.0,0.0,0.0,0.0,0,0,1,38936.48,0.0,38936.48,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,15525.78,312045.22,296519.44,0.0,0.0,0,0,1,15525.78,0.0,15525.78,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,185395.88,0.0,0.0,408140.63,593536.51,0,0,1,185395.88,0.0,175676.995,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,54128.06,0.0,0.0,154103.73,208231.79,0,0,1,54128.06,0.0,162138.07444444444,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,182270.37,782327.86,964598.24,475227.44,292957.06,0,0,1,182270.37,0.0,165785.94625,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,64368.51,46284.0,0.0,111036.53,175405.04,0,0,1,64368.51,0.0,144901.92222222223,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,4113.89,16889.0,12775.11,0.0,0.0,0,0,1,4113.89,0.0,4113.89,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,4102.5,25729.0,21626.5,23938.17,28040.67,0,0,1,4102.5,0.0,123668.21,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,89936.31,0.0,0.0,5627109.53,5717045.84,0,0,1,89936.31,0.0,924650.439,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,499173.08,0.0,0.0,1127468.34,1626641.42,0,0,1,499173.08,0.0,299262.10076923075,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,161200.93,21893.0,0.0,507784.84,668985.77,0,0,1,161200.93,0.0,116694.75230769232,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,465654.01,278.0,0.0,0.0,465654.01,0,0,1,465654.01,0.0,465654.01,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,307126.35,0.0,0.0,3243398.59,3550524.93,0,0,1,307126.35,0.0,367836.0185714286,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,19252.96,304584.0,323836.96,647848.2,628595.23,0,0,1,19252.96,0.0,808688.4940000001,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,275923.21,0.0,0.0,385349.69,661272.91,0,0,1,275923.21,0.0,202548.34222222224,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,140061.23,1253.66,0.0,261082.12,401143.35,0,0,1,140061.23,0.0,166363.2616666667,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,110742.81,0.0,0.0,120627.8,231370.61,0,0,1,110742.81,0.0,145430.519,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,47847.45,43656.0,0.0,3798.59,51646.04,0,0,1,47847.45,0.0,75537.07285714286,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,118494.43,0.0,0.0,572722.05,691216.47,0,0,1,118494.43,0.0,90332.78153846154,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
228,24737.43,0.0,0.0,0.0,0.0,0,0,1,24737.43,0.0,24737.43,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,12,2
